"MetroidFan2002, note that I'm not proposing any side effects, which we all agree would be bad.",-1
A nice new library for Java is URL_http://code.google.com/p/serotonin-json/ [Serotonin-JSON] .,1
Check out URL_http://stackoverflow.com/questions/1710199/which-is-the-best-java - rest-api-restlet-or-jersey and consider if this is an exact duplicate or not.,0
"If you are interesting in Eclipse plugin to generate a java client class from WADL, you can see at link URL_http://stackoverflow.com/questions/9159881 /restful-client-from-wadl/16709008#16709008 [Restful-Client-from-WADL] .",0
"Methods like public static InputStream httpGetAsStream(String baseUrl, Map<string, object=> parameters).",0
"This may be desirable, or unintended.",0
"If I understand correctly, you are trying to use a pre-arranged, 256-bit key, specified, for example, as an array of bytes.",0
Next releases will support clustering and partitioning Apache 2 license: free for any use Much more .,1
The only use of that class is if you need to share the buffer with multiple thread (which rarely happends).,0
This is now part of [Google's Web Toolkit]( URL_http://code.google.com/intl/sv - SE/javadevtools/wbpro/).,0
Very similar to the one use by Ritche_W .,0
Or stay and learn to like all the open source stuff that Java gives you.,0
"I don't think there are any modern 3rd party libraries that feature anything especially useful that's missing from the stl and the standard libraries have the usual advantages of being extremely well tested, documented and stable.",1
The first rule of using a commercial tool is to assume the bug is in your code; not the commercial tool.,-1
Thanks mate.,1
"This shows how to iterate over the lines in a stream, not how to read the entire stream into a string.",0
"I'm using FileUtils too, but I'm wondering what is better betwwen using FileUtils or the accepted nio answer?",0
"All LOG4j properties you can change in a log4j.properties file, so you can use different files for different projects.",0
"You can file a feature request for the project, if there isn't one.",1
Comet etc.,0
The problem with QueryDsl is that you can't use it as a pure query generator as it does not give you the generated query itself.,0
"All things considered, this approach seems to work.",1
"usage of reflection ToStringBuilder, HashCodeBuilder and EqualsBuilder is highly inefective.",-1
Don't see why the downvote.,-1
"Here, large depends on the computer specs.",0
I was playing with bitap written in ANSI C and it was pretty fast there is java implementation in URL_http://www.crosswire.org [ URL_http://www.crosswire.org ] .,1
;) You could use XML or JSon with XStream.,0
"Its based on a grammar and JavaCC, so probably a better option than reinventing this wheel with antlr in any event.",1
"And sample output, CODESNIPPET_JAVA2 .",0
" Actually, since the remote machines serve only to interact with other hardware, would RMI or IDL/CORBA be a better solution?",1
"Since it is a web application, there are greater chances of multiple threads accessing this component at a time.",0
There is a URL_http://docs.oracle.com/javafx/2/webview/jfxpub-webview.htm [webkit-based-component-to-display-HTML] .,0
"If SWT is missing a feature that you need, the framework is somewhat hostile to extending it.",0
So you have to ask yourself: Are all necessary platforms supported?,0
Each has its best use.,1
they not look like their native counterparts that one made me giggle.,0
"Comments do not give much space to provide the examples, but you're welcome to review them at URL_http://docs.jboss.org/hibernate/core/3.5/reference/en/html/querycriteria.html .",0
NLP Library in java.,0
"You can also use some plugins for libraries from questions, pointed in comments, especially pay attention to URL_http://incubator.apache.org/opennlp/ [OpenNLP] and URL_http://gate.ac.uk/ [GATE] . ",0
"If you can, give it a try.",1
What better way to open my account on the site.,0
"In this case, the standalone mode is probably a better fit.",-1
You also use local references and calling semantic to talk to the EJBs since they're in the same server.,0
CODESNIPPET_JAVA1 .,0
Also no documentation visible...,0
"Also, there is some value to creating your own wrappers around whatever framework you use.",1
I can't speak to the legal ramifications of doing so (your software might be illegal to import into certain regions).,0
"It may take just a bit to get your head around some of the concepts initially, but Shiro does a very good job of hiding as much of the complexity as possible.",1
 awt is not mvc based.,0
I am looking for lists of pros and cons between these two frameworks.,0
"In fact, it's not a matter of fine or not; it's a matter of which is CORRECT.",0
I've used URL_http://jsontools.berlios.de/ [JSON-Tools-library] and it works well.,1
} And these are ivBytes and a random key; CODESNIPPET_JAVA2 .,0
"There are methods for start/end of a document, element and so on.",0
Why?,0
SWT uses some native bindings (through JNI?,0
"However, it will only take you a few minutes to throw it together yourself.",0
"You to know and specify the character encoding for the stream, or you have character encoding bugs, since you will be using a randomly chosen encoding depending on which machine/operating system/platform or version thereof your code is run on.",0
JavaFX.,0
I developed code in Java using AWT.,0
This will give you heap dumps when you run out of memory.,0
Please correct me if I'm wrong.,1
Pelops documentation is very poor.,1
"Yes, I'm very familiar with Gson, and Jersey already uses Jackson, but converting JSON to and from POJOs is only one part of the problem, I'm looking for an alternative to Jersey, which is a framework for building REST-HTTP APIs.",0
+1 for more simpler explanation.,1
Note.,0
Edited it..........,-1
So when the application needs to be run only in a single thread then it is better to use CODETERM7 .,1
The below code worked for me.,0
Thanks to that we can easily create statements that are not known at compile time.,1
Frameworks are used to make you task more easier.,1
Alternatives to Apache HttpComponents?,0
"The thing is, you're first splitting into lines, and then undoing that.",0
Users are going to have no idea whats going on when you hit a breakpoint and spend a few moments grepping through memory.I would try to find the spots in your code that are having problems and expose the current state via JMX and keep detailed audit logs of what is happening.,-1
Check out URL_http://www.keyczar.org/ [keyczar] .,1
basically I want to map the files to objects and vise versa.,0
 (by Jonik): The above doesn't match the source code of recent Guava versions.,-1
"The context has to be initialized with the used classes, but you just have to specify the root classes and don't have to worry about static referenced classes.You use annotations to specify which classes should be elements (@XmlRootElement) and which fields are elements(@XmlElement) or attributes (@XmlAttribute, what a surprise!",1
" If HC 4.0 was perfect then that would be a good point, but it is not.",-1
" Just for who is curious, this is what the compiler does for this class: CODESNIPPET_JAVA4 .",0
"Unfortunately I'm not a networking expert, so I can't really provide more info.",-1
"UTF-8,the JDK will take the default encoding that is taken from System.getProperty(file.encoding,UTF-8); CODESNIPPET_JAVA1 .",0
"Once again, these are my findings and your findings may not be exactly the same, but I wrote this to give some indication to others of the efficiency differences of these approaches.",-1
"I'm a bit mystified as to where this CPU usage comes from, as I wasn't expecting this.",0
" I am the founder of log4j, slf4j and logback projects but unaffiliated with log4j 2.0.",0
"People used to invest lots of effort to get their AWT applications to work consistently across platforms - for instance, they may try to make calls into native code from Java.",-1
For some reason it made me chuckle.,-1
But that was 2+ years ago and I haven't really used Netbeans heavily since so I do not know how things have changed with the latest releases.,0
Don't forget URL_http://jibx.sourceforge.net/ [JiBX] .,0
"Lastly, all these logging frameworks are WAY TOO COMPLICATED.",-1
And did you have the gall to downvote this?,-1
@David: Good catch.,0
It would be the exact wrong choice for your requirements.,1
yes i could.. but I wanted something as simple as possible so that beginners need not install anything... apart from installing Java which I think most people already have.,0
"Even if it doesn't do exactly what you need, it might provide some good examples to look at.",-1
Just counting the line does not work.,-1
2) Use of available() to guess at file size (and assume it's constant).,-1
"I have currently evaluating Java based security frameworks, I am a Spring 3.0 user so it seemed that SpringSecurity would be the right Choice, but Spring security seems to suffer from excessive complexity, it certainly does not seem like it is making security easier to implement, Shiro seems to be much more coherent and easier to understand.",1
I don't understand why it's done the way it's done in Jackson.,0
"It will be behind, yes, but the alternative is trying to approximate bytes from chars which, as you pointed out, is ugly.",-1
GSon uses the same design protocol JSON.org went with when developing JSONObject and JSONArray.,0
" Regards,Pranav Thanks for the replies.",1
Thanks in advance!,1
For high volume data communications it may be better to use a more efficient wire protocol.,0
"Yesterday, we had a small break through with JMX.",1
I didn't try lazy loading with the table view.,1
Why not?,-1
"Why wouldn't it just compile to String x AB;, it should only use a StringBuilder if the components aren't known at compile time.",0
"Given the small number of connections involved, java.net sounds like the right solution.",0
"In our product, I even replaced many JDK classes with our own implement.",0
What's wrong with flat files?,0
"For JDK 6, it is on URL_http://java.sun.com/javase/downloads/index.jsp [ URL_http://java.sun.com/javase/downloads/index.jsp ] at the very bottom.",0
Apparently there are certain concern when it comes to persistent storage in ActiveMQ.,0
"Something is fishy there, but I can't find any documentation on the Web.",0
"I need to implement 256 bit AES encryption, but all the examples I have found online use a KeyGenerator to generate a 256 bit key, but I would like to use my own passkey.",0
I could give you an example for many NoSQL engines (and certainly can for GigaSpaces) but I don't know which one you're targeting or why.,0
We are interested in fixing/improving what needs to.,0
Of course doing it this way depends on how your ids are stored but for me it generally makes my code a lot cleaner and the Jackson Library is pretty good performance wise.,1
Benefit -- it is portable across databases.,1
We want to push data from a server to clients but can only use HTTP (port 80).,0
"Netbeans has some GUI-building support, and it's one of the most popular Java IDEs on the market.",-1
How did you get that done so fast?!.,1
"It will only improve scalability, not memory use.",1
UPDATE: A year ago I started actually using Jackson and I can confirm that it is awesome :-).,1
This is how it works: CODESNIPPET_JAVA1 .,0
The only time HttpComponents code turned out significantly more complicated was for parsing dates from a header.,-1
The Sun Java website has a URL_http://java.sun.com/developer/technicalArticles/Security/AES/AES_v1.html [section-explaining-how-to-do-AES] encryption in Java.,0
"Looking around, Bouncy Castle had a .NET implementation in addition to a Java.",0
"From Wikipedia... ... the Advanced Encryption Standard (AES), also known as Rijndael, is a block cipher adopted as an encryption standard by the U.S. government.",0
"Although Spring didn't offer any method for this, using JNDITemplate to bind them was also trivial.",1
"Neo4J is okay, although obviously I prefer our own product.",1
You are right - reading is not included - thus I only mentioned generation of his files.,0
using URL_http://bitbucket.org/dfa/dollar [Dollar] is simple: CODESNIPPET_JAVA1 .,0
"I do have the unlimited jurisdiction patch installed, so thats not the problem :) Ie.",-1
"Note that if you test your server from a different machine, you need to replace localhost by either the IP address of your server or its domain name if it has one defined.",0
To transfer over a network more efficiently.,0
URL_http://natty.joestelmach.com/ [Natty] is a really good replacement for JChronic.,1
I don't find that method in the URL you provide.,-1
Yes Arrays.fill does a for loop itself.,1
"If you can, run the application under Java 6.",0
it returns to me boxes instead of actual text characters.,0
"Prior to Spring Security 3.x, Spring Security (or Acegi) was very painful to set up.",-1
"The simplest solution for many, many reasons is to use a Comet based approach (like you mention).",0
"java.nio is much more efficient, but can be hairy to code around.",0
First time I heard about it.,0
Some of the salient features are: JPA 2.0 compliant.,0
"However, Jackson performed better for us.",1
I need a simple tutorial or example on how to implement security (authentication + authorization) in java application based on Struts + Spring + Hibernate with custom user repository.,0
"However, I also have extensive experience in working with SWT and the URL_http://wiki.eclipse.org/index.php/JFace [JFace- UI-toolkit] , which is built on top of it.",0
GFv3 is significantly smaller than JBoss 5 and will start much faster.,0
"Each client node works with it's copy of that clustered cache, and Terracotta keeps it in synch.",0
"Very important for the various Apache projects, which will be linked into outside applications.",1
I know I'm asking a very simple and maybe a naive question.,-1
Here is how you use it: CODESNIPPET_JAVA1 .,1
Donal I do not follow... What handles the GET request then?,0
While jOOQ supports a String based approached there are some quirks.,1
Basically AWT came first and is a set of heavyweight UI components (meaning they are wrappers for operating system objects) whereas Swing built on top of AWT with a richer set of lightweight components.,1
I like how this works without adding more libraries to your project.,1
"@Astron Sorry, I don't really understand your question.",0
You could try: CODESNIPPET_JAVA1 .,1
This is an old question (2008) so there are many more options now than there were then: CXF** has three different URL_http://cxf.apache.org/docs/jax-rs-client-api.html [REST-Client-options] (mentioned above).,0
"this topic, and your answer, have nothing to do with WriteLine...",-1
"Also, there is a method that only take a inputStream argument, if you are find with the default encoding.",0
Fortunately I am too busy with a new job to look at this now and hopefully I'll get an answer before I have to roll up my sleeves.,1
"Would it not be adding a lot of complexity, in the implementation, for a simple problem?",-1
"Add two system (-D) params, one specifying the real main class, and the other specifying a file on the filesystem.",0
+1: I just read on another post that substring creates a String that just uses the same char[] of the original String.,1
You should use Swing generally.,0
"So, I've come to the conclusion that Apache HttpComponents 4 is one of the most overwrought APIs I've ever come across.",0
"Jersey does seem to mach the requirements quite adequately, although I have not given other frameworks enough investigation yet.",0
Both are SWT based and provide UI features and helpers that would be tedius to implement in native SWT.,1
How to create a Java String from the contents of a file?,0
"but for the 98% case, I think it's pretty solid.",1
Now I would like to use that code in Android.,0
It works fine.,-1
"If you want to influence the representation in XML/JSON to a larger degree than just naming tags and ignore properties, you'll be better of using one of the other libraries mentioned above.",-1
"You might want to list some of the nice features, since there are so many alternatives -- project page lists many, although most exist in other libs as well.",0
"If you really need AES-256 and can't get it through the JCA, you can use a non-standard API, like BouncyCastle's lightweight crypto API directly to bypass the restrictions.",-1
Still under development.,0
"If you know what technology you are going to use, having a startup app that is customized for your needs can be a huge timesaver.",1
Those breakpoints fire whenever a specified exception is thrown (you can scope this to a package or a class).,0
Thanks for your valuable comments too.,0
"For some it will be Shiro, for others it will be Spring Security.",0
"I wrote a JSON pull-api parser (3 classes, 18K), which I really like using.",1
Usually I use URL_http://jaxb.java.net/ [jaxb] or URL_http://xmlbeans.apache.org/ [XMLBeans] if I need to create objects serializable to XML.,0
eg.,0
3.,0
"While I used that code in Android, error is showing at graphics.",-1
CODESNIPPET_JAVA2 .,0
2.,0
CODESNIPPET_JAVA1 .,0
I am planning to write a singleton Spring bean for basic level cryptography support in my app.,0
"URL_http://lucene.apache.org/ [Apache-Lucene] is the only way, I think.",0
Hector is mavenized.,0
I notice that there is also a library called URL_http://code.google.com/p /google-gson/ [google-gson] .,0
Here we will get the representation of an existing resource and output it in the JVM console: CODESNIPPET_JAVA1 .,0
"If your code is running in a web browser, you will likely use other things.",1
"I wouldn't recommend AWT, it gets very little love these days (other than the bits that are needed for Swing).",1
"URL_http://commons.apache.org/io/apidocs/org/apache/comm ons/io/IOUtils.html#copy(java.io.InputStream,%20java.io.Writer,%20java.lang.St ring).",0
Two popular apps are scp and rsync.,1
"In addition, I have the following Java class: CODESNIPPET_JAVA2 .",0
As an example: I am currently working on an application that needs to create statements to work on a massive legacy database.,0
"Here is a URL_http://www.hotpixel.net/software.html [website-with-a-Java- implementation] , but be careful of the license (it says free for non- commercial use).",1
Use this class for encryption.,1
Try this: CODESNIPPET_JAVA1 .,0
NIO has a Charset (not CharSet) class called java.nio.charset.Charset.,0
"If you still have troubles, please contact our mailing list: URL_http://www.restlet.org/community/lists [ URL_http://www.restlet.org/community/lists ] Best regards,Jrme Louvel Restlet ~ Founder and Lead developer ~ URL_http://www.restlet.org [ URL_http://www.restlet.org ] Noelios Technologies ~ Co-founder ~ URL_http://www.noelios.com [ URL_http://www.noelios.com ] .",1
 Character encoding One thing that is missing from the sample in the original post is the character encoding.,0
Performance will be the same anyway I think.,0
"I have done certain research using MOM with Jboss and GlassFish, but one of the most important impact was the permanent storage if you are going to use any.",0
Answering my own question since this got resurrected for some reason.,0
JAAS is a security framework build for securing things at a much lower level then web-application.,0
A full answer to your question would try to explore all of those.,0
"The only question is whether you're writing that code yourself, or using existing libraries.",0
":) Joking, of course.",1
"If you create many web applications, it might be worth creating a maven archetype that lets you quickly get a new basic application up and running so you can start coding with all the initial structure already in place.",0
I came out to this which is really simple and it works perfect.,0
Difference between Swing and AWTSeveral consequences result from this difference between AWT and Swing.,-1
EXE files are not text.,0
"To get the HttpServletRequet object, I write the code as below: CODESNIPPET_JAVA2 .",0
It could be problem with nested folders.,-1
CODESNIPPET_JAVA1 .,0
"It's using half my CPU (50% of each of the 2 cores) to do this, which is exponentially more than comparable downloading tools which barely stress the CPU at all.",-1
"If you have a choice here, you should prefer Qt over SWT.",0
"Performance, quality of API, something else?",0
Code that is going to work on a single could be quite sure that default encoding will be fine.,0
I don't think there's any framework out there that does that out of the box.,0
java.net will require one thread per socket.,0
The MapUtils class offered by the Apache Commons project offers a MapUtils.debugPrint method which will pretty print your map.,0
"For starters, it is good to print URL_http://media.techtarget.com/tss/static/articles/content/Pramati- JAAS/interaction.gif [this] into your memory.",1
"Um... having done some pretty extensive Swing across multiple platforms, I can tell you that it very much is not the same across platforms.",1
Check out URL_http://java.sun.com/docs/books/tutorial/essential/io/scanning.html .,1
"Since that is not always intended (http requests with a keep-alive connection won't be closed), these method calls block (not giving you the contents).",0
"Give how complex it can be do to security right, Shiro is very simple to use.",1
"When implemented incorrectly, it results in a security theatre where the server relies on the client to provide trusted input.",1
"With shiro it was quite easy.I am not expert of spring security or shiro, its just my personal experience as user of both.",1
" This is a hack that will let us limit our risk, even on 1.4.2 JVMs: Command line params: CODESNIPPET_JAVA1 .",0
"If you just want to use something because of the hype, pick anything.",1
 Example usage CODESNIPPET_JAVA1 .,0
"However, I doubt any library could directly work with sentences: you'd have to extract sentence fragments and feeding them to a NLP date parsing framework yourself, perhaps on a trial-n-error basis (larger and larger fragments until the framework throws an error).",-1
"I can't speak for Spring, but it is straightforward to move your business logic in to the EJB tier using Session Beans.",0
I agree with the above comments about overriding CODETERM1 on your own classes (and about automating that process as much as possible).,0
You can also extend Gson's default serialization and/or deserialization behavior by registering custom type adapters.,0
 Note: This answer largely replaces my Java 6 version.,0
"We will use the internal Restlet HTTP server connector (even though it is possible to switch to others such as the one based on Mortbay's Jetty) and return a simple string representation hello, world as plain text.",0
Apache Tika is an excellent suggestion.,1
 ...?,1
No need for bloatware.,-1
"It is still not able to parse any Swing code (I doubt any Swing WISIWYG editor does), but if you start with it, it gives you relatively seamless experience.You need to pay for it though.",1
@Pacerier I believe it should be the same port you specify on your socket.,0
" If your string can change, and will be accessed from multiple threads, use a CODETERM12 because CODETERM13 is synchronous so you have thread-safety.",1
Sun puts much more energy into making Swing robust.,1
Getting Access to HttpServletRequest object in restful web service.,0
" if you need to be specific about the input stream's encoding, you can provide the second argument to CODETERM1 constructor that indicates what charset to use (e.g.",0
"I should have referenced wikipedia there, personally I am wary of calling things pioneers.",-1
JavaFX 8 (for Java 8 and above) has a TreeTableView widget.,0
Just went through this exercise.,0
are there any cases where awt is more useful/ advised to use then swing?,-1
I am going to choose a JMS message broker for a project.,0
I would really like to hear what you have discovered since posting this.,0
"It doesn't really get into any code (it's a 50,000-foot flyover) but I think it'll give you just what you need at this stage.",1
Their API is however somewhat clunky and not intuitive.,-1
"Unfortunately we are building a product that is available on many JVMs, databases and app servers on many operation systems so we have to think for the users using poor machines... And a string operation optimizing can improve the perf by 30~40%.",-1
"And in addition, you can put CODETERM1 into other frames without creating another frame class for this.",1
I get java.io.StreamCorruptedException: invalid stream header.,0
Changed to use StringBuilder.,-1
).,-1
Doh!.,-1
I thought it was pure JNI to invoke the OS's windowing system...,0
"I would not generalize from that (certainly isn't representative), but it does factor into my decision of what to use in my scenario.",0
@User1 - I like using libraries in my code so I can get my job done faster.,1
"I would hazard a guess that any performance loss would be small, or could be handled by every once in a while logging them to a file and destroying the old String obj's.",1
Are you pushing or pulling the file?,0
+1 for the package com.stackoverflow.q1688099;.,-1
Web Application - Authentication / Login Framework.,0
The code is distributed as part of the core module but has no dependencies on any other Spring Security (or Spring) code.,1
"Some of the answers were helpful in the sense that they led me to learn a bit about graph databases, but that is irrelevant to the question.",1
Rhino print function.,0
"First, set a breakpoint on the line: CODESNIPPET_JAVA1 .",0
"Many times, good enough is good enough.",1
"Another impressive Jackson feature is the ability to _map classes that you don't own_ (in other words, map a third-party Java class when you can't change the source code).",0
"And, the way it's held (see update), it may be allocated for each request in progress-that explains why we fail only when certain number of requests are in progress.",-1
"JMX without any code, but apparently not for EJB.",0
"Is production-tested, meaning a fair number of people are using it in production applications.",0
"But as we move forward, you will discover that those two classes are supported by a rich API, letting you manipulate all the REST artifacts.",0
!.,1
We use Querydsl SQL in a few of our in house projects.,1
Swing has a lot of rich components but are still lacking in some areas.,1
The increased CPU usage was due to a CODETERM1 loop that was waiting for the threads to finish.,0
Why?,0
I guess I was hoping for a grand unification of logging (GUL) but I guess like physics (GUT) that isn't going to happen anytime soon :).,-1
"( if you have a masters in math ) This book gets to the point, I had a cipher working in 5-6 hours.",1
"In the end, the optimal buffer size is probably best determined via benchmarks based on the actual use case.",1
"Boy, I'm absolutely in love with Java, but this question comes up so often you'd think they'd just figure out that the chaining of streams is somewhat difficult and either make helpers to create various combinations or rethink the whole thing.",-1
"I have no affiliation to either product other than being a user of the free editions of yEd and DBVisualizer, and include them in this answer because using the combination of these programs can give a good preview on the library features needed for such a project, and can be used as comparison check for its results).",0
"The Log4J2 website reports that there is an adapter for SLF4J, so if you write your code to SLF4J you can switch to Log4J, Log4J2, and Logback whenever you want.",0
Which one is that code?,0
But it is also a cogent response to Whats Up with Logging in Java?.,0
Can you update your original link?,0
This is a very good article URL_http://kaioa.com/node/59 [ URL_http://kaioa.com/node/59 ] .,1
The Official Java API for this is now JAXB - Java API for XML Binding.,0
This would allow a more focused answer...,-1
"I.e., we have to remove some dependencies from our WARs and move them to server/lib, else we get ClassCastException when the business layer returns objects from our own domain model.",0
URL_http://xstream.codehaus.org/ [XStream] is pretty good at serializing object to XML without much configuration and money!,1
The re-sizing can get very degenerate.,-1
"In the first step you can take one of two approaches: Use entity names to use as tag candidates (here you need to use Information Extraction framework) Use nouns or noun groups as tag candidates (here you need to use part-of-speech tagger) In the second step, you should use tf-idf to weight tags across document corpus and discard all tags which has tf-idf weight below a given trash-hold If you need a more powerful algorithm look for topic detection frameworks or URL_http://scholar.google.de/scholar?q=topic%20detection [research-papers-on- this-topic] .",0
I would recommend asking this in it's own question if you need more help with it.,0
"If there's a mismatch, then you'll care about encoding.",0
Is the SQL parser used in Derby available as an independent JAR ?,0
"I also think that using read() with arguments like read(Char[], int init, int end) is a better way to read a such a large file(Eg : read(buffer,0,buffer.length)) And I also experienced the problem of missing values of using the BufferedReader instead of BufferedInputStreamReader for a binary data input stream.",0
Then you might get an available count of less than the file size.,1
That's what I'm looking for.,-1
"@Andrew in addition to PLAF and layout, JGoodies offers more: beans binding (for presentation model pattern), validation and a JSR-296 like framework (that one is commercial).",0
The cost of XML parsing is typically orders of magnitude higher than more optimised wire formats (e.g.,0
"URL_http://java.sun.com/javase/6/docs/api/java/lang/StringBuilder.html [CODETERM2] is a mutable class that can be appended to, characters replaced or removed and ultimately converted to a CODETERM3 CODETERM4 is the original synchronized version of CODETERM5 You should prefer CODETERM6 in all cases where you have only a single thread accessing your object.",0
"I've used URL_http://json-lib.sourceforge.net/ [JSONLib] , URL_http://flexjson.sourceforge.net/ [FlexJSON] and URL_http://code.google.com/p/google-gson/ [Gson] all with great success.",1
You can use the GUI builder to prototype GUIs right in front of customers.,0
What is wrong?,1
"i could say, i agree.",1
" Hat tip goes also to URL_http://stackoverflow.com/users/68127/jacob-gabrielson [Jacob,] who once pointed me to the said article.",0
"I knew exactly what I wanted to achieve in terms of HTTP logic, cookies, session id's and stuff, and what should happen in what order, but I spent the better part of a day struggling with the Spring Security APIs, and still could not figure out exactly what class or interface I shoud implement or override, and how to plug them in the context.",-1
"If you do, gist it and I'll append your results to the answer.",0
I have add another vote for Bouncy Castle.,-1
"Since you iterrate through the list in the same way it will try to delete the top most folder before deleting its subfolders, this will fail.",-1
There is almost no reason to write this kind of networking code from scratch now.,1
And that's especially true for UIs today.,0
"@jjinguy, Let's say Router-A sends a packet to Router-B through port 30000 (preconfigured), Router-B receives the packet, but how does it know that this packet is to be forwarded to Computer-A, and not Computer-B?",0
so I have implemented my own ORM file to objects and vise versa.,0
"I've implemented @erickson's answer as a class: URL_https://github.com/mrclay/jSecureEdit/tree/master/src/org/mrclay/crypto (PBE does the work, PBEStorage is a value object for storing the IV/ciphertext together.",0
And for the sake of completeness here are the other global functions defined by URL_https://github.com/mozilla/rhino/blob/master/toolsrc/org/mozilla/javasc ript/tools/shell/Global.java [Global] : CODESNIPPET_JAVA2 .,0
"new InputStreamReader(stream, UTF-8).",-1
I just assumed they knew what they were talking about.,0
Which is best for you depends on your project requirements and your personal taste.,0
Thanks.,1
(shown below) I left out try/catch blocks for the sake readability.,0
Even the input stream operations aren't thread-safe.,1
Mixing Java and Scala code and libraries has it's benefits.,0
"So, if you invoke it several times in a single thread ( which is 90% of the cases ), CODETERM3 will run faster because it won't stop to see if it owns the thread lock.",1
"URL_http://stackoverflow.com/a/1943667/831203 [RESTlet] ) the overhead for running the library is low (I have had bad experiences with reflection solutions in other libraries) it is well documented it is well adopted In such a scenario, I find that using a library would add value to my project for the effort required to use it.",0
Yes... what is wrong with the existing ones?,0
Does anyone know where the sql grammar is located?,0
V6.5 is excellent and realy improved over v5.,1
And JXTA supports it too but the configuration is complicated.,-1
"See URL_http://slf4j.org/legacy.html I'd use Logback, btw, but you could argue that I'm biased.",0
It should be DOM based.,0
You'll have to write a lot of boiler plate code just to get a decent UI that feels modern.,-1
"As for your business objects, you can use Terracotta's URL_http://www.terracotta.org/web/display/orgsite/Spring+Integration [Spring- integration] to cluster your beans - each web app can share clustered bean instances, and Terracotta keeps the clustered state in synch transparently.",0
"Here is a URL_http://www.holovaty.com/writing/headless-html-rendering- engine/ [link] to get you started, I am sure you can use Google to find out more information.",0
" Update: To clarify - I did do memory dump, and the dump shows an array or 4,000,000+ objects, Strings and Integers.",0
You should check it out.,0
Brian got this completely right.,1
"However, this is probably good enough in many cases.",-1
It's owned by VMWare.,-1
It always a good idea to hide underlying implementation.,1
Even 1.4 has hit its end of service life.,0
I would ask yourself how many connections you expect to be handling.,0
"I have a system where I'm being fed strings from which I need to (on a best guess basis) remove URLs, anything which might be HTML and anything which might be a date - I've found Natty is excellent for the latter, but I've built exceptions for April, May and June, which are valid girls' names.",1
It's simple to use and is concise.,1
"I am not sure if you are upset with the question, but since I did not find the same question already answered and the community here is friendly enough with such questions, I figured I would go ahead and ask for opinions.",-1
"As noted by Alex, org.hibernate.pretty.Formatter no longer exists as of version 3.3.2.GA.",0
"Kundera is a object-datastore mapping tool for Cassandra, Hbase and MongoDB.",1
I'm not sure what the current most widely installed version of the Java plugin is - this may be different today.,1
Please give a description on what you are trying to accomplish.,0
"This is the solution I went with in the end, and months later I'm very happy with my decision.",-1
Has extra spaces and where do you close the inputstream?,0
It will generate the query and execute it for you too.,-1
Developed by Facebook but now under Apache.,-1
+1.,1
Or CODESNIPPET_JAVA3 .,0
?,0
I want to implement a tool in Java to learn more about cryptography.,0
+1 anyway :).,-1
For Signup: I'm thinking about sending users's username/password as a CODETERM1 request with the credentials as either form parameters or part of JSON body.,0
The only hard part is when you don't know how many characters you need to read.,-1
See URL_http://stackoverflow.com/questions/354837/whats-up-with-logging-in- java [here] for more info.,0
You can do it in a very simple way with resteasy (by Jboss).,1
"With the following caveats: As with normal Java serialization coding and decoding run over a InputStream and OutputStream the process uses the familar writeObject and readObject methods In contrast to normal Java serialization the encoding but also decoding causes constructors and initializers to be invoked encoding and decoding work regardless if your class implements Serializable or not transient modifiers are not taken into account works only for public classes, that have public constructors For example, take the following declaration: CODESNIPPET_JAVA1 .",0
Your comparisons are disingenuous.,0
"For folks interested in using JDOM, but afraid that hasn't been updated in a while (especially not leveraging Java generics), there is a fork called CoffeeDOM which exactly addresses these aspects and modernizes the JDOM API, read more here: URL_http://cdmckay.org/blog/2011/05/20/introducing-coffeedom-a-jdom-fork-for- java-5/ [ URL_http://cdmckay.org/blog/2011/05/20/introducing-coffeedom-a-jdom-fork - for-java-5/] and download it from the project page at: URL_http://coffeedom.googlecode.com/ [ URL_http://coffeedom.googlecode.com/ ] .",1
"It was difficult to say it all in 300 characters, so I edited the question to add more details :-).",-1
Netbeans is the simplest to use ( URL_http://netbeans.org/ [ URL_http://netbeans.org/ ] ).,0
In many (thou not all) cases you can use CharSequence instead of a String.,0
"You can attach to a Java 5 VM, but it doesn't show as much.",-1
Astyanax is also URL_http://mvnrepository.com/artifact/com.netflix.astyanax/astyanax [Mavenized] .,0
I'm looking for an API with the following requirements 1.,0
To get a progress bar to show up on a form only involves dropping it onto a CODETERM2 and perhaps setting CODETERM3 so hat it shows that your program is working.,0
URL_https://www.google.ch/webhp?sourceid=chrome-instant&ie=UTF-8#hl=en&output=search&sclient=psy-ab&q=jgoodies%20tutorial [Google-to-the-rescue] .,1
"@Gortok - I did assume our own fault, but that damned array is responsible for half the meory in use, and it has noting to do with us.",-1
"I'm looking at Restlet - and its not the best, there are things missing in the tutorial and the language/grammar is a bit confusing and unclear.",-1
"Actually I've recently done some work in a system that was still running under jdk 1.3 :-(, and it was less than two years ago I was last maintaining a 1.2** system.",0
The OP should consider accepting this answer to move it to the top.,0
a JTable subclass which requires the model in the constructor) or we have component factories.,0
"JAX-RS is a very well designed API that makes mapping HTTP requests to methods, extracting parameters from various parts of a HTTP request, handling content negotiating, and many other low level tasks very easy.",1
There are 9 in the comment.,1
"From the API documentation: As of release JDK 5, this class has been supplemented with an equivalent class designed for use by a single thread, CODETERM3 .",0
